schema_version,source_commit,source_tree,object_format,ignored_policy,inventory_digest,inventory_rows,source_inventory_digest,index_inventory_digest,untracked_inventory_digest,ignored_inventory_digest,filesystem_inventory_digest,filesystem_entries,ledger_self_path,path,source_tracked,source_git_mode,source_object_type,source_git_blob_id,source_sha256,source_bytes,source_lines,source_content_kind,index_tracked,index_git_mode,index_git_blob_id,index_flags,index_sha256,index_bytes,index_lines,index_content_kind,source_index_state,current_scope,current_fs_type,current_fs_mode,current_git_blob_id,current_sha256,current_bytes,current_lines,current_content_kind,worktree_state,ignore_rule_source,ignore_pattern,generated_candidate_reason,category,provenance_class,git_blob_id,sha256,bytes,lines,language,format,generated,generator,public_surface,security_critical,science_critical,authority_critical,provenance_review_status,provenance_evidence,license_review_status,license_expression,license_evidence,reviewer,review_status,requirements,assumptions,defects,tests,evidence,disposition,completed_at
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,crates/haldir-evidence/Cargo.toml,true,100644,blob,e86a75f4c361b9d92345a34a136443a7bda7d2b0,44988753f6b6530abd734712eae720e923ff37d9b8a97a01e8468285f6e0559d,415,20,TEXT_UTF8,true,100644,e86a75f4c361b9d92345a34a136443a7bda7d2b0,NONE,44988753f6b6530abd734712eae720e923ff37d9b8a97a01e8468285f6e0559d,415,20,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,e86a75f4c361b9d92345a34a136443a7bda7d2b0,44988753f6b6530abd734712eae720e923ff37d9b8a97a01e8468285f6e0559d,415,20,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,NONE_OBSERVED_REVIEW_REQUIRED,RUST_SOURCE,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,e86a75f4c361b9d92345a34a136443a7bda7d2b0,44988753f6b6530abd734712eae720e923ff37d9b8a97a01e8468285f6e0559d,415,20,TOML,TOML,NO,,YES,YES,NO,YES,CONFIRMED,CH-T002-E09#d86f623b563bb9df0ac4973b23c5c79e7170dae008d2640c9cc712802ba2938c:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#d86f623b563bb9df0ac4973b23c5c79e7170dae008d2640c9cc712802ba2938c:LICENSE,ch-t002-e0002-lane-01@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#d86f623b563bb9df0ac4973b23c5c79e7170dae008d2640c9cc712802ba2938c:PRIMARY;CH-T002-E09#d86f623b563bb9df0ac4973b23c5c79e7170dae008d2640c9cc712802ba2938c:SECONDARY;CH-T002-E10#d86f623b563bb9df0ac4973b23c5c79e7170dae008d2640c9cc712802ba2938c:PRIMARY;CH-T002-E11#d86f623b563bb9df0ac4973b23c5c79e7170dae008d2640c9cc712802ba2938c:SECONDARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,crates/haldir-evidence/src/gate_journal.rs,true,100644,blob,bd9964b66c9d3d36766231391c340294d9906fe6,17ebb152ecb70e75cec8b50d7236c828b124d89216cffe71122c138a489f0f57,107760,2745,TEXT_UTF8,true,100644,bd9964b66c9d3d36766231391c340294d9906fe6,NONE,17ebb152ecb70e75cec8b50d7236c828b124d89216cffe71122c138a489f0f57,107760,2745,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,bd9964b66c9d3d36766231391c340294d9906fe6,17ebb152ecb70e75cec8b50d7236c828b124d89216cffe71122c138a489f0f57,107760,2745,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,NONE_OBSERVED_REVIEW_REQUIRED,RUST_SOURCE,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,bd9964b66c9d3d36766231391c340294d9906fe6,17ebb152ecb70e75cec8b50d7236c828b124d89216cffe71122c138a489f0f57,107760,2745,RUST,RUST,NO,,YES,YES,YES,YES,CONFIRMED,CH-T002-E09#8bde01d179e43a560abcfec6f60edb776015278877f2a3e2e52f6cbd0b0c6aed:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#8bde01d179e43a560abcfec6f60edb776015278877f2a3e2e52f6cbd0b0c6aed:LICENSE,ch-t002-e0002-lane-02@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#8bde01d179e43a560abcfec6f60edb776015278877f2a3e2e52f6cbd0b0c6aed:PRIMARY;CH-T002-E09#8bde01d179e43a560abcfec6f60edb776015278877f2a3e2e52f6cbd0b0c6aed:SECONDARY;CH-T002-E11#8bde01d179e43a560abcfec6f60edb776015278877f2a3e2e52f6cbd0b0c6aed:PRIMARY;CH-T002-E12#8bde01d179e43a560abcfec6f60edb776015278877f2a3e2e52f6cbd0b0c6aed:SECONDARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,crates/haldir-evidence/src/journal.rs,true,100644,blob,dc413e8db080a2b9113d50deaa105da5c1684943,43c48121287df0bb7438e38af1177365f48ec71ce97ea9806485454c6e16f6db,60961,1712,TEXT_UTF8,true,100644,dc413e8db080a2b9113d50deaa105da5c1684943,NONE,43c48121287df0bb7438e38af1177365f48ec71ce97ea9806485454c6e16f6db,60961,1712,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,dc413e8db080a2b9113d50deaa105da5c1684943,43c48121287df0bb7438e38af1177365f48ec71ce97ea9806485454c6e16f6db,60961,1712,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,NONE_OBSERVED_REVIEW_REQUIRED,RUST_SOURCE,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,dc413e8db080a2b9113d50deaa105da5c1684943,43c48121287df0bb7438e38af1177365f48ec71ce97ea9806485454c6e16f6db,60961,1712,RUST,RUST,NO,,YES,YES,NO,YES,CONFIRMED,CH-T002-E09#f71a9d0d857867462b085b0b6dfe9b89de32241e2eb9567431cbc90457b1adc6:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#f71a9d0d857867462b085b0b6dfe9b89de32241e2eb9567431cbc90457b1adc6:LICENSE,ch-t002-e0002-lane-03@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#f71a9d0d857867462b085b0b6dfe9b89de32241e2eb9567431cbc90457b1adc6:PRIMARY;CH-T002-E09#f71a9d0d857867462b085b0b6dfe9b89de32241e2eb9567431cbc90457b1adc6:SECONDARY;CH-T002-E10#f71a9d0d857867462b085b0b6dfe9b89de32241e2eb9567431cbc90457b1adc6:SECONDARY;CH-T002-E12#f71a9d0d857867462b085b0b6dfe9b89de32241e2eb9567431cbc90457b1adc6:PRIMARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,crates/haldir-evidence/src/lib.rs,true,100644,blob,1b250a9e48f970e0d1ea547970ab491c71665a50,0686f3e42ad93cd0868a90e27c1375e9d717489895731c66ddbe3b9db63085a1,5173,170,TEXT_UTF8,true,100644,1b250a9e48f970e0d1ea547970ab491c71665a50,NONE,0686f3e42ad93cd0868a90e27c1375e9d717489895731c66ddbe3b9db63085a1,5173,170,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,1b250a9e48f970e0d1ea547970ab491c71665a50,0686f3e42ad93cd0868a90e27c1375e9d717489895731c66ddbe3b9db63085a1,5173,170,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,NONE_OBSERVED_REVIEW_REQUIRED,RUST_SOURCE,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,1b250a9e48f970e0d1ea547970ab491c71665a50,0686f3e42ad93cd0868a90e27c1375e9d717489895731c66ddbe3b9db63085a1,5173,170,RUST,RUST,NO,,YES,YES,NO,YES,CONFIRMED,CH-T002-E09#560d0213535f58ac222f6d7e581ceadb1f02aa90f74ea77560f6318d91961d60:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#560d0213535f58ac222f6d7e581ceadb1f02aa90f74ea77560f6318d91961d60:LICENSE,ch-t002-e0002-lane-02@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#560d0213535f58ac222f6d7e581ceadb1f02aa90f74ea77560f6318d91961d60:PRIMARY;CH-T002-E09#560d0213535f58ac222f6d7e581ceadb1f02aa90f74ea77560f6318d91961d60:SECONDARY;CH-T002-E11#560d0213535f58ac222f6d7e581ceadb1f02aa90f74ea77560f6318d91961d60:PRIMARY;CH-T002-E12#560d0213535f58ac222f6d7e581ceadb1f02aa90f74ea77560f6318d91961d60:SECONDARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,crates/haldir-evidence/src/manager.rs,true,100644,blob,114b98fecd015bb8891eb6ee3bc83d819b4b315f,94ac5585b32dc9f42711c4f489e4edf5ae8970e896e3e174df637df9d0c1fc5a,128525,3436,TEXT_UTF8,true,100644,114b98fecd015bb8891eb6ee3bc83d819b4b315f,NONE,94ac5585b32dc9f42711c4f489e4edf5ae8970e896e3e174df637df9d0c1fc5a,128525,3436,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,114b98fecd015bb8891eb6ee3bc83d819b4b315f,94ac5585b32dc9f42711c4f489e4edf5ae8970e896e3e174df637df9d0c1fc5a,128525,3436,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,NONE_OBSERVED_REVIEW_REQUIRED,RUST_SOURCE,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,114b98fecd015bb8891eb6ee3bc83d819b4b315f,94ac5585b32dc9f42711c4f489e4edf5ae8970e896e3e174df637df9d0c1fc5a,128525,3436,RUST,RUST,NO,,YES,YES,NO,YES,CONFIRMED,CH-T002-E09#4e707e0a6040eeb18b7c56d54059e3a578a39d7b2c119e783e7a3b4c41602111:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#4e707e0a6040eeb18b7c56d54059e3a578a39d7b2c119e783e7a3b4c41602111:LICENSE,ch-t002-e0002-lane-03@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#4e707e0a6040eeb18b7c56d54059e3a578a39d7b2c119e783e7a3b4c41602111:PRIMARY;CH-T002-E09#4e707e0a6040eeb18b7c56d54059e3a578a39d7b2c119e783e7a3b4c41602111:SECONDARY;CH-T002-E11#4e707e0a6040eeb18b7c56d54059e3a578a39d7b2c119e783e7a3b4c41602111:SECONDARY;CH-T002-E12#4e707e0a6040eeb18b7c56d54059e3a578a39d7b2c119e783e7a3b4c41602111:PRIMARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,crates/haldir-evidence/src/publication.rs,true,100644,blob,8f28876b68a8d1831c9f181bea24f7d13af74df2,a3cd58fe930b271c2ab27f90dffa67bfed8131f3273cb24aa3e93d0c8672a8c1,35991,885,TEXT_UTF8,true,100644,8f28876b68a8d1831c9f181bea24f7d13af74df2,NONE,a3cd58fe930b271c2ab27f90dffa67bfed8131f3273cb24aa3e93d0c8672a8c1,35991,885,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,8f28876b68a8d1831c9f181bea24f7d13af74df2,a3cd58fe930b271c2ab27f90dffa67bfed8131f3273cb24aa3e93d0c8672a8c1,35991,885,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,NONE_OBSERVED_REVIEW_REQUIRED,RUST_SOURCE,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,8f28876b68a8d1831c9f181bea24f7d13af74df2,a3cd58fe930b271c2ab27f90dffa67bfed8131f3273cb24aa3e93d0c8672a8c1,35991,885,RUST,RUST,NO,,YES,YES,YES,YES,CONFIRMED,CH-T002-E09#44cb3f1dc6d334dd2d673854fc34a43693dda3e634264dee66c6e2dcb1c50126:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#44cb3f1dc6d334dd2d673854fc34a43693dda3e634264dee66c6e2dcb1c50126:LICENSE,ch-t002-e0002-lane-01@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#44cb3f1dc6d334dd2d673854fc34a43693dda3e634264dee66c6e2dcb1c50126:PRIMARY;CH-T002-E09#44cb3f1dc6d334dd2d673854fc34a43693dda3e634264dee66c6e2dcb1c50126:SECONDARY;CH-T002-E10#44cb3f1dc6d334dd2d673854fc34a43693dda3e634264dee66c6e2dcb1c50126:PRIMARY;CH-T002-E11#44cb3f1dc6d334dd2d673854fc34a43693dda3e634264dee66c6e2dcb1c50126:SECONDARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,crates/haldir-gate/Cargo.toml,true,100644,blob,6185975019d75bfdad52927bbdb0f5f3a075a8c0,319c2c553a7a4fb5b9388a39e3e0290efccbdecedb131aa1a3a0ea2b31415442,1514,61,TEXT_UTF8,true,100644,6185975019d75bfdad52927bbdb0f5f3a075a8c0,NONE,319c2c553a7a4fb5b9388a39e3e0290efccbdecedb131aa1a3a0ea2b31415442,1514,61,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,6185975019d75bfdad52927bbdb0f5f3a075a8c0,319c2c553a7a4fb5b9388a39e3e0290efccbdecedb131aa1a3a0ea2b31415442,1514,61,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,NONE_OBSERVED_REVIEW_REQUIRED,RUST_SOURCE,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,6185975019d75bfdad52927bbdb0f5f3a075a8c0,319c2c553a7a4fb5b9388a39e3e0290efccbdecedb131aa1a3a0ea2b31415442,1514,61,TOML,TOML,NO,,YES,YES,NO,YES,CONFIRMED,CH-T002-E09#41ba85e18a2a1ead8d2e423156d24dd9a9bfbc98ba3129a17dd82634840afafd:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#41ba85e18a2a1ead8d2e423156d24dd9a9bfbc98ba3129a17dd82634840afafd:LICENSE,ch-t002-e0002-lane-03@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#41ba85e18a2a1ead8d2e423156d24dd9a9bfbc98ba3129a17dd82634840afafd:PRIMARY;CH-T002-E09#41ba85e18a2a1ead8d2e423156d24dd9a9bfbc98ba3129a17dd82634840afafd:SECONDARY;CH-T002-E11#41ba85e18a2a1ead8d2e423156d24dd9a9bfbc98ba3129a17dd82634840afafd:SECONDARY;CH-T002-E12#41ba85e18a2a1ead8d2e423156d24dd9a9bfbc98ba3129a17dd82634840afafd:PRIMARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,crates/haldir-gate/examples/live_gate_dev_bind_shutdown.rs,true,100644,blob,1cecc2b06d203fbff22fb71cdf7b484d8e53b4eb,be1d5aa320f63096f470adae918d57926ab79a542ad5340bc8719036840d8d4d,11839,298,TEXT_UTF8,true,100644,1cecc2b06d203fbff22fb71cdf7b484d8e53b4eb,NONE,be1d5aa320f63096f470adae918d57926ab79a542ad5340bc8719036840d8d4d,11839,298,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,1cecc2b06d203fbff22fb71cdf7b484d8e53b4eb,be1d5aa320f63096f470adae918d57926ab79a542ad5340bc8719036840d8d4d,11839,298,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,NONE_OBSERVED_REVIEW_REQUIRED,RUST_SOURCE,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,1cecc2b06d203fbff22fb71cdf7b484d8e53b4eb,be1d5aa320f63096f470adae918d57926ab79a542ad5340bc8719036840d8d4d,11839,298,RUST,RUST,NO,,YES,YES,NO,NO,CONFIRMED,CH-T002-E09#ff4a6319841c6ee1870403c7a3575bf1c91591637a6ea0531d3956c099b7a232:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#ff4a6319841c6ee1870403c7a3575bf1c91591637a6ea0531d3956c099b7a232:LICENSE,ch-t002-e0002-lane-02@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#ff4a6319841c6ee1870403c7a3575bf1c91591637a6ea0531d3956c099b7a232:PRIMARY;CH-T002-E09#ff4a6319841c6ee1870403c7a3575bf1c91591637a6ea0531d3956c099b7a232:SECONDARY;CH-T002-E10#ff4a6319841c6ee1870403c7a3575bf1c91591637a6ea0531d3956c099b7a232:SECONDARY;CH-T002-E11#ff4a6319841c6ee1870403c7a3575bf1c91591637a6ea0531d3956c099b7a232:PRIMARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,crates/haldir-gate/examples/live_gate_dev_fixture_provision.rs,true,100644,blob,a8716329b581296b7cf613daeb59b567b0b46206,cb0af9e3ae48f58180e7ad6ae183e7150b111274408967342f1233f9f0e10814,5464,153,TEXT_UTF8,true,100644,a8716329b581296b7cf613daeb59b567b0b46206,NONE,cb0af9e3ae48f58180e7ad6ae183e7150b111274408967342f1233f9f0e10814,5464,153,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,a8716329b581296b7cf613daeb59b567b0b46206,cb0af9e3ae48f58180e7ad6ae183e7150b111274408967342f1233f9f0e10814,5464,153,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,NONE_OBSERVED_REVIEW_REQUIRED,RUST_SOURCE,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,a8716329b581296b7cf613daeb59b567b0b46206,cb0af9e3ae48f58180e7ad6ae183e7150b111274408967342f1233f9f0e10814,5464,153,RUST,RUST,NO,,YES,YES,NO,NO,CONFIRMED,CH-T002-E09#231fbe9e13ea06ee78d40d3b4669d8298ed55b4bed0f070599e1af9256eeefe2:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#231fbe9e13ea06ee78d40d3b4669d8298ed55b4bed0f070599e1af9256eeefe2:LICENSE,ch-t002-e0002-lane-01@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#231fbe9e13ea06ee78d40d3b4669d8298ed55b4bed0f070599e1af9256eeefe2:PRIMARY;CH-T002-E09#231fbe9e13ea06ee78d40d3b4669d8298ed55b4bed0f070599e1af9256eeefe2:SECONDARY;CH-T002-E10#231fbe9e13ea06ee78d40d3b4669d8298ed55b4bed0f070599e1af9256eeefe2:PRIMARY;CH-T002-E12#231fbe9e13ea06ee78d40d3b4669d8298ed55b4bed0f070599e1af9256eeefe2:SECONDARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,crates/haldir-gate/examples/live_gate_dev_support/mod.rs,true,100644,blob,f2d86c57b3066878c7ee7508ed23a3d509037e12,b96b4ede6816bf54d91b73e98b44ef32f8070d95fe9de739417cfaa01cb6510c,46246,1160,TEXT_UTF8,true,100644,f2d86c57b3066878c7ee7508ed23a3d509037e12,NONE,b96b4ede6816bf54d91b73e98b44ef32f8070d95fe9de739417cfaa01cb6510c,46246,1160,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,f2d86c57b3066878c7ee7508ed23a3d509037e12,b96b4ede6816bf54d91b73e98b44ef32f8070d95fe9de739417cfaa01cb6510c,46246,1160,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,NONE_OBSERVED_REVIEW_REQUIRED,RUST_SOURCE,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,f2d86c57b3066878c7ee7508ed23a3d509037e12,b96b4ede6816bf54d91b73e98b44ef32f8070d95fe9de739417cfaa01cb6510c,46246,1160,RUST,RUST,NO,,YES,YES,NO,NO,CONFIRMED,CH-T002-E09#10589164f4db7583337341e80965304d4f1019ccaa30bb43a9dff68858f31b8a:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#10589164f4db7583337341e80965304d4f1019ccaa30bb43a9dff68858f31b8a:LICENSE,ch-t002-e0002-lane-02@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#10589164f4db7583337341e80965304d4f1019ccaa30bb43a9dff68858f31b8a:PRIMARY;CH-T002-E09#10589164f4db7583337341e80965304d4f1019ccaa30bb43a9dff68858f31b8a:SECONDARY;CH-T002-E11#10589164f4db7583337341e80965304d4f1019ccaa30bb43a9dff68858f31b8a:PRIMARY;CH-T002-E12#10589164f4db7583337341e80965304d4f1019ccaa30bb43a9dff68858f31b8a:SECONDARY,ACCEPTED,2026-07-22T12:04:42Z
